PERMNO,date,prc
57665,20100513,75.55
57665,20100514,73.74
57665,20100517,73.63
57665,20100518,72.93
57665,20100519,72.25
57665,20100520,70.31
57665,20100521,71.39
57665,20100524,71.34
57665,20100525,72.91
57665,20100526,72.52
57665,20100527,73.9
57665,20100528,72.38
57665,20100601,71.18
57665,20100602,73
57665,20100603,73.63
57665,20100604,70.77
57665,20100607,69.59
57665,20100608,70.26
57665,20100609,70.01
57665,20100610,71.75
57665,20100611,72.33
57665,20100614,72.22
57665,20100615,73.98
57665,20100616,73.83
57665,20100617,74.57
57665,20100618,74.94
57665,20100621,74.35
57665,20100622,72.46
57665,20100623,72.52
57665,20100624,69.63
57665,20100625,70.12
57665,20100628,70.5
57665,20100629,68.17
57665,20100630,67.55
57665,20100701,68.07
57665,20100702,67.86
57665,20100706,67.21
57665,20100707,68.56
57665,20100708,70.28
57665,20100709,70.15
57665,20100712,69.81
57665,20100713,70.47
57665,20100714,70.54
57665,20100715,70.65
57665,20100716,68.96
57665,20100719,68.61
57665,20100720,69.84
57665,20100721,69.65
57665,20100722,71.56
57665,20100723,72.74
57665,20100726,73.22
57665,20100727,73.68
57665,20100728,73.11
57665,20100729,73.53
57665,20100730,73.64
57665,20100802,74.32
57665,20100803,73.1
57665,20100804,74
57665,20100805,74.06
57665,20100806,73.96
57665,20100809,74.12
57665,20100810,73.91
57665,20100811,72.08
57665,20100812,71.52
57665,20100813,70.58
57665,20100816,71.06
57665,20100817,71.71
57665,20100818,72.24
57665,20100819,71.34
57665,20100820,71.26
57665,20100823,70.95
57665,20100824,70.05
57665,20100825,70.13
57665,20100826,70.39
57665,20100827,70.94
57665,20100830,70.36
57665,20100831,70
57665,20100901,72.13
57665,20100902,72.96
57665,20100903,74.25
57665,20100907,74.02
57665,20100908,74.14
57665,20100909,73.92
57665,20100910,73.75
57665,20100913,74.68
57665,20100914,75.27
57665,20100915,76.56
57665,20100916,76.64
57665,20100917,77.26
57665,20100920,78.37
57665,20100921,77.69
57665,20100922,77.31
57665,20100923,77.67
57665,20100924,79.57
57665,20100927,79.11
57665,20100928,80.64
57665,20100929,79.93
57665,20100930,80.14
57665,20101001,80.25
57665,20101004,79.88
57665,20101005,81.3
57665,20101006,81.31
57665,20101007,80.99
57665,20101008,82.04
57665,20101011,81.98
57665,20101012,81.89
57665,20101013,82.02
57665,20101014,81.77
57665,20101015,82
57665,20101018,81.66
57665,20101019,80.73
57665,20101020,81.24
57665,20101021,82.11
57665,20101022,81.92
57665,20101025,82.05
57665,20101026,81.82
57665,20101027,81.03
57665,20101028,81.11
57665,20101029,81.44
57665,20101101,81.1
57665,20101102,81.75
57665,20101103,81.83
57665,20101104,83.41
57665,20101105,84.11
57665,20101108,83.61
57665,20101109,83.2
57665,20101110,83.88
57665,20101111,83.67
57665,20101112,82.62
57665,20101115,81.8
57665,20101116,80.51
57665,20101117,81.39
57665,20101118,82.47
57665,20101119,85.81
57665,20101122,85.92
57665,20101123,85.26
57665,20101124,86.53
57665,20101126,85.96
57665,20101129,85.16
57665,20101130,86.13
57665,20101201,87.64
57665,20101202,87.83
57665,20101203,87.53
57665,20101206,87.73
57665,20101207,87.19
57665,20101208,87.32
57665,20101209,87.47
57665,20101210,87.8
57665,20101213,89.23
57665,20101214,89.28
57665,20101215,88.58
57665,20101216,89.23
57665,20101217,90.05
57665,20101220,90.27
57665,20101221,92.3
57665,20101222,86.95
57665,20101223,86.05
57665,20101227,85.83
57665,20101228,86.33
57665,20101229,85.27
57665,20101230,85.76
57665,20101231,85.42
57665,20110103,86.09
57665,20110104,83.97
57665,20110105,84.52
57665,20110106,83.76
57665,20110107,83.53
57665,20110110,84.17
57665,20110111,84.02
57665,20110112,83.73
57665,20110113,82.56
57665,20110114,84.07
57665,20110118,84.06
57665,20110119,83.66
57665,20110120,83.07
57665,20110121,82.3
57665,20110124,82.66
57665,20110125,82.88
57665,20110126,84
57665,20110127,82.77
57665,20110128,81.46
57665,20110131,82.48
57665,20110201,83.55
57665,20110202,83.91
57665,20110203,83.8
57665,20110204,85.74
57665,20110207,86.5
57665,20110208,86.71
57665,20110209,87.25
57665,20110210,86.79
57665,20110211,86.21
57665,20110214,85.77
57665,20110215,85.55
57665,20110216,85.75
57665,20110217,86.04
57665,20110218,88.82
57665,20110222,87.23
57665,20110223,86.19
57665,20110224,86.52
57665,20110225,87.98
57665,20110228,89.03
57665,20110301,87.7
57665,20110302,88.33
57665,20110303,89.84
57665,20110304,89.88
57665,20110307,88.92
57665,20110308,89.19
57665,20110309,88.95
57665,20110310,88.18
57665,20110311,87.17
57665,20110314,86.21
57665,20110315,85.33
57665,20110316,84.82
57665,20110317,85.41
57665,20110318,77.59
57665,20110321,76.84
57665,20110322,75.45
57665,20110323,77.22
57665,20110324,76.73
57665,20110325,76.66
57665,20110328,75.89
57665,20110329,76.36
57665,20110330,76.75
57665,20110331,75.7
57665,20110401,76.53
57665,20110404,77.41
57665,20110405,77.93
57665,20110406,78.67
57665,20110407,78.09
57665,20110408,77.39
57665,20110411,78.13
57665,20110412,78.2
57665,20110413,79.41
57665,20110414,80.08
57665,20110415,78.73
57665,20110418,78.58
57665,20110419,78.73
57665,20110420,80.07
57665,20110421,80.19
57665,20110425,80.11
57665,20110426,79.96
57665,20110427,81.12
57665,20110428,82.57
57665,20110429,82.32
57665,20110502,82.24
57665,20110503,81.66
57665,20110504,82.79
57665,20110505,82.61
57665,20110506,82.02
57665,20110509,82.91
57665,20110510,83.5
57665,20110511,82.66
57665,20110512,84.58
57665,20110513,86.26
57665,20110516,85.27
57665,20110517,84.89
57665,20110518,84.83
57665,20110519,86.11
57665,20110520,85.05
57665,20110523,83.62
57665,20110524,84.33
57665,20110525,83.19
57665,20110526,84.07
57665,20110527,84.62
57665,20110531,84.45
57665,20110601,82.15
57665,20110602,81.15
57665,20110603,80.36
57665,20110606,79.77
57665,20110607,81.9
57665,20110608,80.1
57665,20110609,80.67
57665,20110610,79.66
57665,20110613,80.51
57665,20110614,82.24
57665,20110615,80.39
57665,20110616,80.29
57665,20110617,81.11
57665,20110620,83.23
57665,20110621,84.51
57665,20110622,81.95
57665,20110623,82.19
57665,20110624,81.18
57665,20110627,81.62
57665,20110628,89.9
57665,20110629,89.78
57665,20110630,89.98
57665,20110701,91.82
57665,20110705,91.74
57665,20110706,92.35
57665,20110707,93.66
57665,20110708,93.24
57665,20110711,91.43
57665,20110712,91.23
57665,20110713,92.05
57665,20110714,91.96
57665,20110715,91.7
57665,20110718,90.64
57665,20110719,90.74
57665,20110720,90.6
57665,20110721,91.84
57665,20110722,91.71
57665,20110725,90.93
57665,20110726,90.33
57665,20110727,88.72
57665,20110728,90.48
57665,20110729,90.15
57665,20110801,89.34
57665,20110802,85.11
57665,20110803,87.08
57665,20110804,81.55
57665,20110805,83.87
57665,20110808,79.19
57665,20110809,82.5
57665,20110810,79.33
57665,20110811,83.25
57665,20110812,84.24
57665,20110815,85.13
57665,20110816,83.22
57665,20110817,82.55
57665,20110818,79.92
57665,20110819,78.58
57665,20110822,79.25
57665,20110823,83.59
57665,20110824,85.8
57665,20110825,83.76
57665,20110826,86.29
57665,20110829,88.54
57665,20110830,86.37
57665,20110831,86.65
57665,20110901,86.55
57665,20110902,84.04
57665,20110906,83.76
57665,20110907,86.51
57665,20110908,85.33
57665,20110909,82.5
57665,20110912,84.36
57665,20110913,85.82
57665,20110914,87.49
57665,20110915,88.04
57665,20110916,89.77
57665,20110919,90.2
57665,20110920,89.46
57665,20110921,85.74
57665,20110922,84.18
57665,20110923,88.64
57665,20110926,89.31
57665,20110927,90.58
57665,20110928,88.47
57665,20110929,87.99
57665,20110930,85.51
57665,20111003,83.05
57665,20111004,85.73
57665,20111005,87.8
57665,20111006,89.28
57665,20111007,88.15
57665,20111010,90.72
57665,20111011,89.85
57665,20111012,91.79
57665,20111013,92.21
57665,20111014,92.97
57665,20111017,91.02
57665,20111018,91.48
57665,20111019,91.29
57665,20111020,91.89
57665,20111021,94.35
57665,20111024,95.07
57665,20111025,93.75
57665,20111026,94.21
57665,20111027,95.83
57665,20111028,96.75
57665,20111031,96.35
57665,20111101,93.88
57665,20111102,94.94
57665,20111103,95.68
57665,20111104,94.38
57665,20111107,93.8
57665,20111108,95.42
57665,20111109,92.36
57665,20111110,93.92
57665,20111111,96.15
57665,20111114,95.75
57665,20111115,95.95
57665,20111116,93.7
57665,20111117,91.89
57665,20111118,92.75
57665,20111121,91.06
57665,20111122,91.63
57665,20111123,90.93
57665,20111125,90.28
57665,20111128,94.91
57665,20111129,94.87
57665,20111130,96.18
57665,20111201,95.25
57665,20111202,96.25
57665,20111205,96.6
57665,20111206,96.25
57665,20111207,95.89
57665,20111208,95.18
57665,20111209,97.68
57665,20111212,96.95
57665,20111213,95.05
57665,20111214,94.39
57665,20111215,94.08
57665,20111216,93.67
57665,20111219,93.38
57665,20111220,93.63
57665,20111221,96.35
57665,20111222,94.82
57665,20111223,96.9
57665,20111227,97.77
57665,20111228,96.43
57665,20111229,97.46
57665,20111230,96.37
57665,20120103,96.81
57665,20120104,98.22
57665,20120105,98.16
57665,20120106,97.99
57665,20120109,98.35
57665,20120110,98.47
57665,20120111,98.14
57665,20120112,99.1
57665,20120113,98.3
57665,20120117,99.24
57665,20120118,100.86
57665,20120119,101.58
57665,20120120,101.76
57665,20120123,101.56
57665,20120124,102.21
57665,20120125,103.21
57665,20120126,102.3
57665,20120127,102.11
57665,20120130,103.39
57665,20120131,103.99
57665,20120201,103.75
57665,20120202,102.82
57665,20120203,103.5
57665,20120206,103.46
57665,20120207,104.23
57665,20120208,105.93
57665,20120209,105.76
57665,20120210,105.41
57665,20120213,105.22
57665,20120214,106.63
57665,20120215,106.6
57665,20120216,106.16
57665,20120217,106.68
57665,20120221,104.95
57665,20120222,105.73
57665,20120223,106.14
57665,20120224,106.29
57665,20120227,107.17
57665,20120228,107.43
57665,20120229,107.92
57665,20120301,108.54
57665,20120302,108.74
57665,20120305,109.24
57665,20120306,107.34
57665,20120307,107.58
57665,20120308,107.9
57665,20120309,109.98
57665,20120312,109.45
57665,20120313,110.76
57665,20120314,110.3
57665,20120315,110.73
57665,20120316,111.22
57665,20120319,112.13
57665,20120320,111.74
57665,20120321,110.44
57665,20120322,110.99
57665,20120323,107.42
57665,20120326,108.55
57665,20120327,107.88
57665,20120328,107.23
57665,20120329,107.85
57665,20120330,108.44
57665,20120402,109.02
57665,20120403,109.87
57665,20120404,109.49
57665,20120405,110.39
57665,20120409,110.69
57665,20120410,106.46
57665,20120411,108.25
57665,20120412,108.65
57665,20120413,108.8
57665,20120416,109.4
57665,20120417,109.83
57665,20120418,110.56
57665,20120419,109.61
57665,20120420,110.77
57665,20120423,109.75
57665,20120424,106.75
57665,20120425,109.03
57665,20120426,110.35
57665,20120427,110.64
57665,20120430,111.87
57665,20120501,111.3
57665,20120502,114.28
57665,20120503,114.4
57665,20120504,111.81
57665,20120507,111.42
57665,20120508,108.73
57665,20120509,108.15
57665,20120510,107.56
57665,20120511,108.26
57665,20120514,107.47
57665,20120515,107.22
57665,20120516,107
57665,20120517,104.34
57665,20120518,105.44
57665,20120521,107.23
57665,20120522,108.45
57665,20120523,107.52
57665,20120524,107.48
57665,20120525,108.79
57665,20120529,110.92
57665,20120530,108.61
57665,20120531,108.18
57665,20120601,104.6
57665,20120604,104.7
57665,20120605,105.51
57665,20120606,107.07
57665,20120607,107.36
57665,20120608,108.64
57665,20120611,107.46
57665,20120612,107.6
57665,20120613,102.22
57665,20120614,100.02
57665,20120615,101.75
57665,20120618,101.4
57665,20120619,101.54
57665,20120620,101.2
57665,20120621,98.66
57665,20120622,99.4
57665,20120625,97.46
57665,20120626,98.45
57665,20120627,98.11
57665,20120628,96.89
57665,20120629,87.78
57665,20120702,88.85
57665,20120703,90.48
57665,20120705,92.2
57665,20120706,91.38
57665,20120709,90.28
57665,20120710,91.29
57665,20120711,92.26
57665,20120712,91.82
57665,20120713,93.97
57665,20120716,93.02
57665,20120717,92.76
57665,20120718,94.63
57665,20120719,95.26
57665,20120720,93.08
57665,20120723,92.85
57665,20120724,92.96
57665,20120725,93.51
57665,20120726,96.58
57665,20120727,97.03
57665,20120730,95.85
57665,20120731,93.35
57665,20120801,93
57665,20120802,92.54
57665,20120803,94.57
57665,20120806,95.52
57665,20120807,96.17
57665,20120808,95.9
57665,20120809,95.06
57665,20120810,94.5
57665,20120813,95.85
57665,20120814,94.91
57665,20120815,94.22
57665,20120816,94.78
57665,20120817,96.26
57665,20120820,95.77
57665,20120821,95.85
57665,20120822,95.77
57665,20120823,95.45
57665,20120824,96.86
57665,20120827,96.43
57665,20120828,98.87
57665,20120829,98.69
57665,20120830,97.75
57665,20120831,97.36
57665,20120904,97.26
57665,20120905,97.35
57665,20120906,99.46
57665,20120907,99.29
57665,20120910,100.04
57665,20120911,99.68
57665,20120912,100.84
57665,20120913,99.2
57665,20120914,96.64
57665,20120917,97.97
57665,20120918,97.72
57665,20120919,97.66
57665,20120920,96.72
57665,20120921,96.52
57665,20120924,95.32
57665,20120925,95.08
57665,20120926,95.49
57665,20120927,96
57665,20120928,94.91
57665,20121001,95.55
57665,20121002,94.95
57665,20121003,93.8
57665,20121004,95.89
57665,20121005,95.22
57665,20121008,94.99
57665,20121009,94.48
57665,20121010,94.22
57665,20121011,94.9
57665,20121012,94.42
57665,20121015,95.61
57665,20121016,97.24
57665,20121017,97.57
57665,20121018,97.57
57665,20121019,96.45
57665,20121022,94.48
57665,20121023,92.82
57665,20121024,92.89
57665,20121025,91.31
57665,20121026,91.15
57665,20121031,91.38
57665,20121101,95.35
57665,20121102,94.54
57665,20121105,95.26
57665,20121106,96.13
57665,20121107,94.65
57665,20121108,91.86
57665,20121109,92.31
57665,20121112,92.29
57665,20121113,91.47
57665,20121114,90.6
57665,20121115,90.83
57665,20121116,92.59
57665,20121119,96.32
57665,20121120,95.61
57665,20121121,95.6
57665,20121123,96.75
57665,20121126,97.66
57665,20121127,97.01
57665,20121128,99.13
57665,20121129,98.97
57665,20121130,97.48
57665,20121203,97.56
57665,20121204,97.67
57665,20121205,97.68
57665,20121206,98.42
57665,20121207,98.59
57665,20121210,98.08
57665,20121211,99.41
57665,20121212,99.2
57665,20121213,97.33
57665,20121214,96.91
57665,20121217,97.99
57665,20121218,98.92
57665,20121219,97.78
57665,20121220,99
57665,20121221,105.1
57665,20121224,105.6
57665,20121226,51.33
57665,20121227,51.76
57665,20121228,50.99
57665,20121231,51.6
57665,20130102,51.84
57665,20130103,52.37
57665,20130104,52.88
57665,20130107,52.96
57665,20130108,52.4
57665,20130109,52.45
57665,20130110,52.55
57665,20130111,53.1
57665,20130114,53.19
57665,20130115,53.64
57665,20130116,53.73
57665,20130117,53.48
57665,20130118,53.29
57665,20130122,53.48
57665,20130123,53.09
57665,20130124,53.86
57665,20130125,55.55
57665,20130128,54.5
57665,20130129,53.92
57665,20130130,53.61
57665,20130131,54.05
57665,20130201,53.7
57665,20130204,53.66
57665,20130205,53.89
57665,20130206,54.16
57665,20130207,54.68
57665,20130208,54.59
57665,20130211,55.22
57665,20130212,55.09
57665,20130213,54.56
57665,20130214,54.62
57665,20130215,54.95
57665,20130219,54.47
57665,20130220,54.02
57665,20130221,54.54
57665,20130222,54.47
57665,20130225,54.04
57665,20130226,54.27
57665,20130227,54.34
57665,20130228,54.46
57665,20130301,54.82
57665,20130304,54.73
57665,20130305,54.9
57665,20130306,55.3
57665,20130307,55.22
57665,20130308,54.69
57665,20130311,54.53
57665,20130312,53.49
57665,20130313,54.85
57665,20130314,54.69
57665,20130315,54.78
57665,20130318,54.16
57665,20130319,53.83
57665,20130320,54.83
57665,20130321,53.6
57665,20130322,59.53
57665,20130325,59.56
57665,20130326,59.47
57665,20130327,58.45
57665,20130328,59.01
57665,20130401,58.26
57665,20130402,58.9
57665,20130403,58.91
57665,20130404,59.34
57665,20130405,58.97
57665,20130408,59.95
57665,20130409,59.89
57665,20130410,60.29
57665,20130411,61.2
57665,20130412,60.58
57665,20130415,59.67
57665,20130416,60.5
57665,20130417,60.9
57665,20130418,60.18
57665,20130419,60.92
57665,20130422,61.36
57665,20130423,61.68
57665,20130424,61.53
57665,20130425,62.07
57665,20130426,61.89
57665,20130429,62.63
57665,20130430,63.6
57665,20130501,63.36
57665,20130502,63.32
57665,20130503,64.55
57665,20130506,63.96
57665,20130507,63.91
57665,20130508,63.9
57665,20130509,63.74
57665,20130510,64.76
57665,20130513,64.65
57665,20130514,65.91
57665,20130515,65.83
57665,20130516,64.44
57665,20130517,65.32
57665,20130520,65.33
57665,20130521,65.23
57665,20130522,64.45
57665,20130523,63.33
57665,20130524,62.79
57665,20130528,63.28
57665,20130529,62.93
57665,20130530,62.41
57665,20130531,61.66
57665,20130603,63.03
57665,20130604,62.78
57665,20130605,61.75
57665,20130606,62.16
57665,20130607,62.75
57665,20130610,63.04
57665,20130611,62.15
57665,20130612,61.41
57665,20130613,61.76
57665,20130614,61.89
57665,20130617,61.94
57665,20130618,62.15
57665,20130619,61.75
57665,20130620,60.78
57665,20130621,60.57
57665,20130624,59.95
57665,20130625,60.39
57665,20130626,61.85
57665,20130627,62.32
57665,20130628,63.68
57665,20130701,62.33
57665,20130702,62.62
57665,20130703,62.86
57665,20130705,63.64
57665,20130708,63.72
57665,20130709,63.93
57665,20130710,63.6
57665,20130711,63.72
57665,20130712,63.67
57665,20130715,63.35
57665,20130716,62.7
57665,20130717,63.33
57665,20130718,63.32
57665,20130719,63.35
57665,20130722,63.29
57665,20130723,63.19
57665,20130724,62.63
57665,20130725,62.49
57665,20130726,62.53
57665,20130729,62.71
57665,20130730,62.85
57665,20130731,62.92
57665,20130801,65.97
57665,20130802,66.3
57665,20130805,66.4
57665,20130806,66.54
57665,20130807,65.63
57665,20130808,66.05
57665,20130809,66.31
57665,20130812,66.51
57665,20130813,65.81
57665,20130814,64.35
57665,20130815,63.49
57665,20130816,63.65
57665,20130819,64.71
57665,20130820,64.63
57665,20130821,64.13
57665,20130822,64.86
57665,20130823,64.21
57665,20130826,63.92
57665,20130827,62.81
57665,20130828,63.37
57665,20130829,63.48
57665,20130830,62.82
57665,20130903,64.29
57665,20130904,65.13
57665,20130905,65.38
57665,20130906,64.98
57665,20130909,65.4
57665,20130910,66.82
57665,20130911,67.59
57665,20130912,68.08
57665,20130913,67.91
57665,20130916,68.19
57665,20130917,68.32
57665,20130918,69.48
57665,20130919,69.5
57665,20130920,69.37
57665,20130923,68.98
57665,20130924,69.43
57665,20130925,68.92
57665,20130926,70.34
57665,20130927,73.64
57665,20130930,72.64
57665,20131001,72.42
57665,20131002,71.89
57665,20131003,71.64
57665,20131004,72.14
57665,20131007,71.34
57665,20131008,70.28
57665,20131009,70.89
57665,20131010,73.44
57665,20131011,73.46
57665,20131014,74.06
57665,20131015,73.71
57665,20131016,74.52
57665,20131017,74.54
57665,20131018,75.93
57665,20131021,76.09
57665,20131022,75.96
57665,20131023,75.56
57665,20131024,75.51
57665,20131025,75.7
57665,20131028,75.51
57665,20131029,75.91
57665,20131030,76.13
57665,20131031,75.76
57665,20131101,76.06
57665,20131104,76.37
57665,20131105,77.2
57665,20131106,76.76
57665,20131107,75.7
57665,20131108,77.12
57665,20131111,77.16
57665,20131112,76.87
57665,20131113,77.85
57665,20131114,78.64
57665,20131115,79.22
57665,20131118,78.58
57665,20131119,77.81
57665,20131120,77.84
57665,20131121,78.09
57665,20131122,78.87
57665,20131125,79.13
57665,20131126,79.6
57665,20131127,79.33
57665,20131129,79.14
57665,20131202,79.09
57665,20131203,79.13
57665,20131204,78.82
57665,20131205,78.95
57665,20131206,79.86
57665,20131209,79.78
57665,20131210,79.22
57665,20131211,76.84
57665,20131212,76.23
57665,20131213,76.4
57665,20131216,76.44
57665,20131217,76.76
57665,20131218,78.55
57665,20131219,78.26
57665,20131220,77.34
57665,20131223,77.11
57665,20131224,77.66
57665,20131226,78.19
57665,20131227,78.16
57665,20131230,78.74
57665,20131231,78.64
57665,20140102,78.24
57665,20140103,78.03
57665,20140106,77.43
57665,20140107,77.49
57665,20140108,77.09
57665,20140109,77.09
57665,20140110,76.92
57665,20140113,75.18
57665,20140114,75.17
57665,20140115,75.43
57665,20140116,74.79
57665,20140117,73.39
57665,20140121,73.75
57665,20140122,73.5
57665,20140123,72.73
57665,20140124,71.65
57665,20140127,71.9
57665,20140128,72.71
57665,20140129,71.77
57665,20140130,73.94
57665,20140131,72.85
57665,20140203,70.88
57665,20140204,70.51
57665,20140205,70.6
57665,20140206,71.51
57665,20140207,72.69
57665,20140210,72.67
57665,20140211,73.98
57665,20140212,74.11
57665,20140213,74.87
57665,20140214,75.07
57665,20140218,75.21
57665,20140219,74.82
57665,20140220,75.58
57665,20140221,76.48
57665,20140224,77.84
57665,20140225,78.11
57665,20140226,78.42
57665,20140227,78.02
57665,20140228,78.3
57665,20140303,77.39
57665,20140304,78.62
57665,20140305,77.42
57665,20140306,78.22
57665,20140307,79.46
57665,20140310,78.98
57665,20140311,78.8
57665,20140312,78.97
57665,20140313,78.53
57665,20140314,78.32
57665,20140317,78.98
57665,20140318,79.64
57665,20140319,79.15
57665,20140320,79.27
57665,20140321,75.21
57665,20140324,74.86
57665,20140325,73.65
57665,20140326,73.22
57665,20140327,73.32
57665,20140328,73.54
57665,20140331,73.86
57665,20140401,74.39
57665,20140402,74.54
57665,20140403,73.99
57665,20140404,72.84
57665,20140407,70.83
57665,20140408,72.92
57665,20140409,73.56
57665,20140410,72.45
57665,20140411,71.25
57665,20140414,72.38
57665,20140415,72.28
57665,20140416,73.1
57665,20140417,74.03
57665,20140421,73.9
57665,20140422,74.35
57665,20140423,74.1
57665,20140424,73.39
57665,20140425,72.7
57665,20140428,71.67
57665,20140429,72.48
57665,20140430,72.95
57665,20140501,72.92
57665,20140502,72.99
57665,20140505,73.29
57665,20140506,72.25
57665,20140507,72.18
57665,20140508,73.05
57665,20140509,73.45
57665,20140512,74.63
57665,20140513,74.59
57665,20140514,73.58
57665,20140515,72.94
57665,20140516,73.94
57665,20140519,74.49
57665,20140520,73.26
57665,20140521,74.21
57665,20140522,74.88
57665,20140523,75.85
57665,20140527,76.61
57665,20140528,76.27
57665,20140529,76.38
57665,20140530,76.91
57665,20140602,76.72
57665,20140603,75.55
57665,20140604,76.13
57665,20140605,75.87
57665,20140606,76.23
57665,20140609,76.67
57665,20140610,76.31
57665,20140611,75.14
57665,20140612,74.77
57665,20140613,74.62
57665,20140616,74.55
57665,20140617,75.09
57665,20140618,76.21
57665,20140619,75.64
57665,20140620,75.1
57665,20140623,75.45
57665,20140624,74.98
57665,20140625,76.47
57665,20140626,76.86
57665,20140627,77.68
57665,20140630,77.55
57665,20140701,78
57665,20140702,77.79
57665,20140703,78.45
57665,20140707,78.65
57665,20140708,77.67
57665,20140709,78.69
57665,20140710,77.5
57665,20140711,77.29
57665,20140714,77.95
57665,20140715,78.03
57665,20140716,76.92
57665,20140717,76.53
57665,20140718,77.52
57665,20140721,76.82
57665,20140722,77.04
57665,20140723,77.37
57665,20140724,78.6
57665,20140725,77.72
57665,20140728,78.4
57665,20140729,78.1
57665,20140730,79.61
57665,20140731,77.13
57665,20140801,76.78
57665,20140804,77.16
57665,20140805,76.92
57665,20140806,77.14
57665,20140807,76.35
57665,20140808,77.06
57665,20140811,77.06
57665,20140812,76.73
57665,20140813,77.25
57665,20140814,77.3
57665,20140815,77.13
57665,20140818,78.55
57665,20140819,78.51
57665,20140820,78.91
57665,20140821,78.94
57665,20140822,79.29
57665,20140825,80.01
57665,20140826,79.48
57665,20140827,79.72
57665,20140828,78.82
57665,20140829,78.55
57665,20140902,79.28
57665,20140903,78.82
57665,20140904,79.92
57665,20140905,82.04
57665,20140908,82.4
57665,20140909,81.84
57665,20140910,82.47
57665,20140911,81.82
57665,20140912,81.84
57665,20140915,81.61
57665,20140916,81.2
57665,20140917,81.51
57665,20140918,81.97
57665,20140919,81.81
57665,20140922,80.71
57665,20140923,80.12
57665,20140924,80.84
57665,20140925,79.75
57665,20140926,89.5
57665,20140929,89.12
57665,20140930,89.2
57665,20141001,87.7
57665,20141002,89.3
57665,20141003,90.29
57665,20141006,89.22
57665,20141007,88.07
57665,20141008,88.83
57665,20141009,87.23
57665,20141010,87.19
57665,20141013,85.39
57665,20141014,85.09
57665,20141015,85.18
57665,20141016,87.04
57665,20141017,87.18
57665,20141020,88.9
57665,20141021,90.64
57665,20141022,89.86
57665,20141023,90.37
57665,20141024,90.9
57665,20141027,91.64
57665,20141028,92.45
57665,20141029,91.95
57665,20141030,93
57665,20141031,92.97
57665,20141103,93.45
57665,20141104,93.95
57665,20141105,94.68
57665,20141106,94.6
57665,20141107,93.78
57665,20141110,94.96
57665,20141111,94.88
57665,20141112,95.81
57665,20141113,96.12
57665,20141114,95.5
57665,20141117,96.06
57665,20141118,96.47
57665,20141119,96.95
57665,20141120,97.3
57665,20141121,97.42
57665,20141124,97.95
57665,20141125,97.29
57665,20141126,97.8
57665,20141128,99.29
57665,20141201,97.69
57665,20141202,98.04
57665,20141203,98.5
57665,20141204,99.05
57665,20141205,99.33
57665,20141208,97.72
57665,20141209,97.03
57665,20141210,97.66
57665,20141211,96.93
57665,20141212,96.17
57665,20141215,95.43
57665,20141216,93.21
57665,20141217,94.5
57665,20141218,97.08
57665,20141219,94.84
57665,20141222,95.93
57665,20141223,95.97
57665,20141224,96.29
57665,20141226,96.83
57665,20141229,97.3
57665,20141230,96.88
57665,20141231,96.15